,SPX Ti,Date Tf,SPX Tf,Source,Tweet,Date Ti,Retweets,Favorites,SA,% Change SPX
139,2340.5,20170217 1321,2340.75,Twitter for iPhone,General Keith Kellogg who I have known for a long time is very much in play for NSA - as are three others.,20170217 1316,10955,69643,1,0.010681478316599017
140,2346.0,20170217 1539,2345.25,Twitter for iPhone,Join me at 11:00am:Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM,20170217 1534,9912,56533,0,-0.0319693094629156
141,2364.0,20170226 2018,2364.25,Twitter for Android,Big dinner with Governors tonight at White House. Much to be discussed including healthcare.,20170226 2013,15716,105941,1,0.010575296108291032
142,2395.75,20170301 1343,2395.75,Twitter for Android,THANK YOU!,20170301 1338,27371,183969,0,0.0
143,2386.75,20170302 1105,2386.25,Twitter for Android,Since November 8th Election Day the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!,20170302 1100,37270,175684,1,-0.020948989211270554
144,2375.0,20170303 0243,2375.25,Twitter for Android,"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!""",20170303 0238,18089,93134,-1,0.010526315789473684
145,2377.0,20170303 1205,2377.5,Twitter for Android,Nick Adams new book Green Card Warrior is a must read. The merit-based system is the way to go. Canada Australia! @foxandfriends,20170303 1200,13812,66624,-1,0.02103491796381994
146,2380.25,20170303 1646,2380.25,Twitter for iPhone,Weekly AddressJoin me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp,20170303 1641,10173,53969,0,0.0
147,2372.5,20170307 0354,2373.25,Twitter for iPhone,Buy American &amp; hire American are the principles at the core of my agenda which is: JOBS JOBS JOBS! Thank you @exxonmobil.,20170307 0349,16192,87209,0,0.031612223393045306
148,2372.5,20170307 0355,2373.0,Twitter for iPhone,Thank you to @exxonmobil for your $20 billion investment that is creating more than 45000 manufacturing &amp; construction jobs in the USA!,20170307 0350,19379,99441,1,0.021074815595363543
149,2368.0,20170307 1209,2368.5,Twitter for Android,122 vicious prisoners released by the Obama Administration from Gitmo have returned to the battlefield. Just another terrible decision!,20170307 1204,22911,92823,-1,0.021114864864864864
150,2368.0,20170307 1218,2367.75,Twitter for Android,Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!,20170307 1213,15068,81473,1,-0.010557432432432432
151,2370.75,20170307 1318,2371.5,Twitter for Android,"For eight years Russia ""ran over"" President Obama got stronger and stronger picked-off Crimea and added missiles. Weak! @foxandfriends",20170307 1313,17573,78880,-1,0.03163555836760519
152,2369.5,20170307 1346,2369.25,Twitter for Android,Don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends,20170307 1341,16405,82197,0,-0.010550749103186326
153,2369.25,20170307 1351,2368.75,Twitter for Android,I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!,20170307 1346,23777,124413,-1,-0.02110372480742851
154,2362.25,20170308 0019,2362.0,Twitter for iPhone,I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!,20170308 0014,15496,81422,1,-0.010583130489998942
155,2370.25,20170308 1117,2370.5,Twitter for iPhone,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,20170308 1112,23139,120999,1,0.010547410610695074
156,2369.5,20170308 1118,2370.0,Twitter for iPhone,On International Women's Day join me in honoring the critical role of women here in America &amp; around the world.,20170308 1113,21689,115070,0,0.02110149820637265
157,2367.75,20170308 1216,2367.5,Twitter for Android,LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015,20170308 1211,15769,84906,0,-0.010558547143912998
158,2365.75,20170309 1318,2365.75,Twitter for iPhone,RT @foxnation: .@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK,20170309 1313,12324,0,1,0.0
159,2364.75,20170310 1337,2364.75,Twitter for iPhone,"RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those als…",20170310 1332,9419,0,-1,0.0
160,2365.25,20170310 1350,2366.25,Twitter for iPhone,RT @DRUDGE_REPORT: GREAT AGAIN:  +235000 https://t.co/GkockGNdtC,20170310 1345,7724,0,1,0.042278828876440126
161,2371.0,20170310 1545,2371.0,Twitter for iPhone,Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA🇺🇸➡️https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j,20170310 1540,8650,42988,0,0.0
162,2371.5,20170313 1257,2371.5,Twitter for iPhone,It is amazing how rude much of the media is to my very hard working representatives. Be nice you will do much better!,20170313 1252,19556,100557,1,0.0
163,2371.25,20170313 1316,2371.25,Twitter for iPhone,ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet by far! Republicans will come together and save the day.,20170313 1311,10454,58300,-1,0.0
164,2363.75,20170314 1505,2364.75,Twitter for iPhone,JOBS JOBS JOBS! https://t.co/wAkQMKdPXA,20170314 1500,24676,99054,0,0.04230565838180857
165,2371.25,20170315 1100,2372.25,Twitter for iPhone,"Does anybody really believe that a reporter who nobody ever heard of ""went to his mailbox"" and found my tax returns? @NBCNews  FAKE NEWS!",20170315 1055,25824,102694,-1,0.04217185028993147
166,2372.25,20170315 1107,2372.25,Twitter for iPhone,Can you imagine what the outcry would be if @SnoopDogg failing career and all had aimed and fired the gun at President Obama? Jail time!,20170315 1102,40630,127012,-1,0.0
167,2373.25,20170315 1118,2372.75,Twitter for iPhone,Will be going to Detroit Michigan (love) today for a big meeting on bringing back car production to State &amp; U.S. Already happening!,20170315 1113,14913,89398,1,-0.021068155482987464
168,2373.0,20170315 1134,2374.0,Twitter for iPhone,Looking forward to a big rally in Nashville Tennessee tonight. Big crowd of great people expected. Will be fun!,20170315 1129,14352,84918,1,0.04214075010535188
169,2374.25,20170315 1219,2374.0,Twitter for iPhone,CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!,20170315 1214,14336,80595,1,-0.010529640939243972
170,2385.0,20170315 2100,2385.25,Twitter for iPhone,I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews. Enjoy!,20170315 2055,9500,59957,1,0.010482180293501047
171,2387.5,20170316 0008,2387.5,Twitter for iPhone,In Nashville Tennessee! Lets MAKE AMERICA GREAT AGAIN! https://t.co/m5UR4vv6UH,20170316 0003,16683,86434,1,0.0
172,2379.25,20170316 1557,2380.0,Twitter for iPhone,A budget that puts #AmericaFirst must make safety its no. 1 priority—without safety there can be no prosperity: https://t.co/9lxx1iQo7m,20170316 1552,14546,68627,0,0.031522538615109806
173,2378.75,20170317 0940,2377.75,Twitter for iPhone,"RT @DiamondandSilk: When the President says ""You're Fired""     That means: ""Pack Yo Stuff and Go Not Say ""You Refuse to Go!  #DrainTheSwam…",20170317 0935,10854,0,0,-0.04203888596952181
174,2377.25,20170317 1217,2377.5,Twitter for iPhone,Happy Lá Fheile Phadraig to all of my great Irish friends!,20170317 1212,12118,68486,1,0.01051635292880429
175,2377.75,20170317 1225,2377.5,Twitter for iPhone,RT @FoxNews: Jobs created in February. https://t.co/sOaMDxxTA8,20170317 1220,7649,0,0,-0.010514141520344864
176,2377.5,20170317 1235,2377.5,Twitter for iPhone,RT @foxandfriends: VIDEO: Rep. Scalise — GOP agrees on over 85 percent of health care bill https://t.co/05dtfjAUbx,20170317 1230,3436,0,0,0.0
177,2377.5,20170317 1239,2377.5,Twitter for iPhone,RT @foxandfriends: FOX NEWS ALERT: Jihadis using religious visa to enter US experts warn (via @FoxFriendsFirst) https://t.co/pwXeR9OMQC,20170317 1234,11472,0,0,0.0
178,2377.5,20170317 1312,2377.75,Twitter for iPhone,"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!",20170317 1307,20995,89407,-1,0.010515247108307044
179,2380.0,20170317 1412,2381.25,Twitter for iPhone,The President Changed. So Has Small Businesses' Confidencehttps://t.co/daTGjPmYeJ,20170317 1407,11473,51602,-1,0.052521008403361345
180,2376.0,20170317 1544,2376.0,Twitter for iPhone,Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse! https://t.co/8Y2UoHoYaY,20170317 1539,8244,46668,1,0.0
181,2373.75,20170320 1040,2374.0,Twitter for iPhone,James Clapper and others stated that there is no evidence Potus colluded with Russia. This story is FAKE NEWS and everyone knows it!,20170320 1035,17306,71349,-1,0.010531858873091101
182,2374.5,20170320 1054,2374.5,Twitter for iPhone,The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College &amp; lost!,20170320 1049,20285,88161,-1,0.0
183,2374.5,20170320 1107,2374.5,Twitter for iPhone,The real story that Congress the FBI and all others should be looking into is the leaking of Classified information. Must find leaker now!,20170320 1102,16524,64829,1,0.0
184,2372.25,20170320 1319,2372.0,Twitter for iPhone,What about all of the contact with the Clinton campaign and the Russians? Also is it true that the DNC would not let the FBI in to look?,20170320 1314,21762,82212,1,-0.010538518284329224
185,2339.0,20170322 1314,2338.5,Twitter for iPhone,Big day for healthcare. Working hard!,20170322 1309,13100,89890,-1,-0.021376656690893545
186,2354.5,20170323 1223,2355.0,Twitter for iPhone,Just watched the totally biased and fake news reports of the so-called Russia story on NBC and ABC. Such dishonesty!,20170323 1218,21324,94648,-1,0.021235931195582928
187,2345.25,20170323 1521,2345.0,Twitter for iPhone,A great American Kurt Cochran was killed in the London terror attack. My prayers and condolences are with his family and friends.,20170323 1516,23258,117021,1,-0.010659844366272252
188,2340.75,20170323 1612,2340.25,Twitter for iPhone,We are taking action to #RepealANDReplace #Obamacare! Contact your Rep &amp; tell them you support #AHCA. #PassTheBill… https://t.co/5lsrDJXfzb,20170323 1607,9250,41226,1,-0.021360674997329916
189,2346.75,20170323 2224,2346.5,Twitter for iPhone,It was an honor to welcome so many truckers and trucking industry leaders to the @WhiteHouse today! https://t.co/M1veooVBNE,20170323 2219,16516,77882,1,-0.010653030787258976
190,2347.0,20170324 1219,2345.25,Twitter for iPhone,After seven horrible years of ObamaCare (skyrocketing premiums &amp; deductibles bad healthcare) this is finally your chance for a great plan!,20170324 1214,12566,68241,-1,-0.07456327226246272
191,2345.5,20170324 1228,2348.0,Twitter for iPhone,The irony is that the Freedom Caucus which is very pro-life and against Planned Parenthood allows P.P. to continue if they stop this plan!,20170324 1223,13364,61991,1,0.10658708164570455
192,2327.75,20170327 0109,2327.75,Twitter for iPhone,General Kelly is doing a great job at the border. Numbers are way down. Many are not even trying to come in anymore.,20170327 0104,21319,108475,1,0.0
193,2337.5,20170328 1041,2339.25,Twitter for iPhone,Big announcement by Ford today. Major investment to be made in three Michigan plants. Car companies coming back to U.S.  JOBS! JOBS! JOBS!,20170328 1036,23340,109338,1,0.0748663101604278
194,2348.25,20170328 1121,2346.5,Twitter for iPhone,Watch @foxandfriends now on Podesta and Russia!,20170328 1116,9248,47086,0,-0.07452358139039711
195,2356.5,20170328 1531,2357.0,Twitter for iPhone,The failing @NYTimes would do much better if they were honest! https://t.co/ATy8R3knS2,20170328 1526,13142,56580,1,0.02121790791427965
196,2353.0,20170328 2102,2352.75,Twitter for iPhone,It was an honor to welcome @GLFOP to the @WhiteHouse today with @VP Pence &amp; Attorney General Sessions. THANK YOU fo… https://t.co/VHzTB4c69h,20170328 2057,7082,39199,1,-0.010624734381640459
197,2355.0,20170329 1206,2354.25,Twitter for iPhone,Remember when the failing @nytimes apologized to its subscribers right after the election because their coverage was so wrong. Now worse!,20170329 1201,15624,74900,-1,-0.03184713375796178
198,2356.25,20170329 1226,2356.0,Twitter for iPhone,If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!,20170329 1221,20281,98068,1,-0.010610079575596818
199,2360.0,20170329 2144,2360.0,Twitter for iPhone,Today's EO established a commission on combating drug addiction and the opioid crisis. Watch listening session➡️… https://t.co/ooF2ediqSt,20170329 2139,8686,40545,0,0.0
