source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Congratulations to @MarthaMcSally on her appointment by Governor @DougDucey as the Great new Senator from Arizona - I have no doubt she will do a fantastic job!,12/19/2018 0:59,11617,57885,FALSE,1.07519E+18
Twitter for iPhone,“President Donald J. Trump’s Commission on School Safety examined ways to make our schools safe for all students and teachers.” Read more: https://t.co/Sj3T2B3cKW https://t.co/M0iiESm2fJ,12/18/2018 22:42,10816,45671,FALSE,1.07516E+18
Twitter for iPhone,RT @VP: Today @POTUS Trump will direct the @DeptofDefense to establish a Combatant Command that will oversee all of our military activitie…,12/18/2018 16:53,12624,0,TRUE,1.07507E+18
Twitter for iPhone,RT @FLOTUS: Merry Christmas from President Donald J. Trump and First Lady Melania Trump. @POTUS &amp; @FLOTUS are seen Saturday December 15 i…,12/18/2018 16:36,30271,0,TRUE,1.07507E+18
Twitter for iPhone,Michael Isikoff was the first to report Dossier allegations and now seriously doubts the Dossier claims. The whole Russian Collusion thing was a HOAX but who is going to restore the good name of so many people whose reputations have been destroyed?,12/18/2018 13:32,21238,82019,FALSE,1.07502E+18
Twitter for iPhone,....WILL NEVER BE PROVEN AND ARE LIKELY FALSE.”  Thank you to Michael Isikoff Yahoo for honesty. What this means is that the FISA WARRANTS and the whole Russian Witch Hunt is a Fraud and a Hoax which should be ended immediately. Also it was paid for by Crooked Hillary &amp; DNC!,12/18/2018 13:22,19460,75842,FALSE,1.07502E+18
Twitter for iPhone,Russia Dossier reporter now doubts dopey Christopher Steele’s claims! “When you get into the details of the Steele Dossier the specific allegations we have not seen the evidence to support them. There’s good grounds to think that some of the more sensational allegations.....,12/18/2018 13:14,14488,57018,FALSE,1.07502E+18
Twitter for iPhone,Illegal immigration costs the United States more than 200 Billion Dollars a year. How was this allowed to happen?,12/18/2018 12:55,24894,92263,FALSE,1.07501E+18
Twitter for iPhone,Facebook Twitter and Google are so biased toward the Dems it is ridiculous! Twitter in fact has made it much more difficult for people to join @realDonaldTrump. They have removed many names &amp; greatly slowed the level and speed of increase. They have acknowledged-done NOTHING!,12/18/2018 12:26,26345,96334,FALSE,1.075E+18
Twitter for iPhone,I hope the people over at the Fed will read today’s Wall Street Journal Editorial before they make yet another mistake. Also don’t let the market become any more illiquid than it already is. Stop with the 50 B’s. Feel the market don’t just go by meaningless numbers. Good luck!,12/18/2018 12:13,16500,70330,FALSE,1.075E+18
Twitter for iPhone,Good luck today in court to General Michael Flynn. Will be interesting to see what he has to say despite tremendous pressure being put on him about Russian Collusion in our great and obviously highly successful political campaign. There was no Collusion!,12/18/2018 11:41,18557,77887,FALSE,1.07499E+18
Twitter for iPhone,Biggest outrage yet in the long winding and highly conflicted Mueller Witch Hunt is the fact that 19000 demanded Text messages between Peter Strzok and his FBI lover Lisa Page were purposely &amp; illegally deleted. Would have explained whole Hoax which is now under protest!,12/18/2018 11:28,20258,76049,FALSE,1.07499E+18
Twitter for iPhone,Today I am making good on my promise to defend our Farmers &amp; Ranchers from unjustified trade retaliation by foreign nations. I have authorized Secretary Perdue to implement the 2nd round of Market Facilitation Payments. Our economy is stronger than ever–we stand with our Farmers!,12/17/2018 21:14,25031,112625,FALSE,1.07477E+18
Twitter for iPhone,RT @WhiteHouse: On December 17 1903 the first successful flight of Wilbur and Orville Wright's handcrafted biplane ushered in the age of…,12/17/2018 17:02,9181,0,TRUE,1.07471E+18
Twitter for iPhone,Anytime you hear a Democrat saying that you can have good Border Security without a Wall write them off as just another politician following the party line. Time for us to save billions of dollars a year and have at the same time far greater safety and control!,12/17/2018 16:05,32443,133258,FALSE,1.0747E+18
Twitter for iPhone,It is incredible that with a very strong dollar and virtually no inflation the outside world blowing up around us Paris is burning and China way down the Fed is even considering yet another interest rate hike. Take the Victory!,12/17/2018 13:27,25130,106546,FALSE,1.07466E+18
Twitter for iPhone,Anytime you hear a Democrat saying that you can have good Boarder Security without a Wall write them off as just another politician following the party line. Time for us to save billions of dollars a year and have at the same time far greater safety and control!,12/17/2018 13:08,14599,57372,FALSE,1.07465E+18
Twitter for iPhone,The DEDUCTIBLE which comes with ObamaCare is so high that it is practically not even useable! Hurts families badly. We have a chance working with the Democrats to deliver great HealthCare! A confirming Supreme Court Decision will lead to GREAT HealthCare results for Americans!,12/17/2018 13:02,20910,89800,FALSE,1.07465E+18
Twitter for iPhone,....The Russian Witch Hunt Hoax started as the “insurance policy” long before I even got elected is very bad for our Country. They are Entrapping people for misstatements lies or unrelated things that took place many years ago. Nothing to do with Collusion. A Democrat Scam!,12/16/2018 20:56,29162,107335,FALSE,1.07441E+18
Twitter for iPhone,....a persecution of the President.”  Daniel Henninger The Wall Street Journal. Thank you people are starting to see and understand what this Witch Hunt is all about. Jeff Sessions should be ashamed of himself for allowing this total HOAX to get started in the first place!,12/16/2018 20:37,21700,88359,FALSE,1.0744E+18
Twitter for iPhone,“It looks here as though General Flynn’s defenses are incidental to something larger which is for the prosecution to figure out if it can find a path to Donald Trump without quite knowing what that crime might be. It stops looking like prosecution and more looking like......,12/16/2018 20:29,16156,64205,FALSE,1.0744E+18
Twitter for iPhone,Required television watching is last weeks @marthamaccallum interview with the wonderful wife of Rod Blagojevich and the @trish_regan interview with a Jerome Corsi. If that doesn’t tell you something about what has been going on in our Country nothing will. Very sad!,12/16/2018 20:29,14659,56633,FALSE,1.0744E+18
Twitter for iPhone,Required television watching is last weeks @marthamaccallum interview with the wonderful wife of @RodBlagojevich and the @trishregan interview with a Jerome Corsi. If that doesn’t tell you something about what has been going on in our Country nothing will. Very sad!,12/16/2018 20:21,1470,4974,FALSE,1.0744E+18
Twitter for iPhone,The Democrats policy of Child Seperation on the Border during the Obama Administration was far worse than the way we handle it now. Remember the 2014 picture of children in cages - the Obama years. However if you don’t separate FAR more people will come. Smugglers use the kids!,12/16/2018 16:25,24535,93723,FALSE,1.07434E+18
Twitter for iPhone,Judge Ken Starr former Solicitor Generel &amp; Independent Counsel just stated that after two years “there is no evidence or proof of collusion” &amp; further that “there is no evidence that there was a campaign financing violation involving the President.” Thank you Judge. @FoxNews,12/16/2018 15:20,21882,82996,FALSE,1.07432E+18
Twitter for iPhone,At the request of many I will be reviewing the case of a “U.S. Military hero” Major Matt Golsteyn who is charged with murder. He could face the death penalty from our own government after he admitted to killing a Terrorist bomb maker while overseas. @PeteHegseth @FoxNews,12/16/2018 15:03,26065,99394,FALSE,1.07432E+18
Twitter for iPhone,Remember Michael Cohen only became a “Rat” after the FBI did something which was absolutely unthinkable &amp; unheard of until the Witch Hunt was illegally started. They BROKE INTO AN ATTORNEY’S OFFICE! Why didn’t they break into the DNC to get the Server or Crooked’s office?,12/16/2018 14:39,32115,126329,FALSE,1.07431E+18
Twitter for iPhone,So where are all the missing Text messages between fired FBI agents Peter S and the lovely Lisa Page his lover. Just reported that they have been erased and wiped clean. What an outrage as the totally compromised and conflicted Witch Hunt moves ever so slowly forward. Want them!,12/16/2018 14:11,25939,101296,FALSE,1.07431E+18
Twitter for iPhone,A REAL scandal is the one sided coverage hour by hour of networks like NBC &amp; Democrat spin machines like Saturday Night Live. It is all nothing less than unfair news coverage and Dem commercials. Should be tested in courts can’t be legal? Only defame &amp; belittle! Collusion?,12/16/2018 13:58,24190,96861,FALSE,1.0743E+18
Twitter for iPhone,Wow 19000 Texts between Lisa Page and her lover Peter S of the FBI in charge of the Russia Hoax were just reported as being wiped clean and gone. Such a big story that will never be covered by the Fake News. Witch Hunt!,12/15/2018 16:45,36242,121738,FALSE,1.07398E+18
Twitter for iPhone,The pathetic and dishonest Weekly Standard run by failed prognosticator Bill Kristol (who like many others never had a clue) is flat broke and out of business. Too bad. May it rest in peace!,12/15/2018 16:15,23530,104385,FALSE,1.07397E+18
Twitter for iPhone,Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,12/15/2018 15:37,37948,143340,FALSE,1.07397E+18
Twitter for iPhone,.......The Trump Administration will be announcing the new Secretary of the Interior next week.,12/15/2018 14:18,11203,62814,FALSE,1.07395E+18
Twitter for iPhone,Secretary of the Interior @RyanZinke will be leaving the Administration at the end of the year after having served for a period of almost two years. Ryan has accomplished much during his tenure and I want to thank him for his service to our Nation.......,12/15/2018 14:14,11980,64637,FALSE,1.07394E+18
